,contributors,coordinates,created_at,entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user
0,,,Fri Aug 02 15:53:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Amy_Siskind', 'name': 'Amy Siskind 🏳️\u200d🌈', 'id': 15976705, 'id_str': '15976705', 'indices': [3, 15]}], 'urls': []}",0,False,,1157318527415570432,1157318527415570432,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,935,False,"{'created_at': 'Fri Aug 02 14:20:46 +0000 2019', 'id': 1157295175863087106, 'id_str': '1157295175863087106', 'text': 'Dow Jones down 3rd day in a row, now over 800 points, since Trump bullied the Fed Chair into the risky maneuver of… https://t.co/kzcGXaq3vx', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kzcGXaq3vx', 'expanded_url': 'https://twitter.com/i/web/status/1157295175863087106', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 15976705, 'id_str': '15976705', 'name': 'Amy Siskind 🏳️\u200d🌈', 'screen_name': 'Amy_Siskind', 'location': 'New York', 'description': 'Activist, feminist, author. The Weekly List website, podcast https://t.co/tMr9QbCrKm & book THE LIST. POLITICO 50. President @TheNewAgenda. Fmr Wall St exec.', 'url': 'https://t.co/rSgrr8d7ky', 'entities': {'url': {'urls': [{'url': 'https://t.co/rSgrr8d7ky', 'expanded_url': 'https://AmySiskind.com', 'display_url': 'AmySiskind.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/tMr9QbCrKm', 'expanded_url': 'https://theweeklylist.org/', 'display_url': 'theweeklylist.org', 'indices': [61, 84]}]}}, 'protected': False, 'followers_count': 367984, 'friends_count': 298, 'listed_count': 3896, 'created_at': 'Mon Aug 25 02:52:25 +0000 2008', 'favourites_count': 48904, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 57592, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1123460521380974592/eNRyijQZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1123460521380974592/eNRyijQZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15976705/1559827281', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 935, 'favorite_count': 2615, 'favorited': False, 'retweeted': False, 'lang': 'en'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Amy_Siskind: Dow Jones down 3rd day in a row, now over 800 points, since Trump bullied the Fed Chair into the risky maneuver of cutting…",False,"{'id': 2395454822, 'id_str': '2395454822', 'name': 'Will Pickens', 'screen_name': 'wtpickens1', 'location': 'Austin, TX', 'description': 'Living on a little blue island in a sea of red.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 340, 'friends_count': 877, 'listed_count': 0, 'created_at': 'Tue Mar 18 02:10:56 +0000 2014', 'favourites_count': 51762, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 30393, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/914225024864854020/tw2_7dek_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/914225024864854020/tw2_7dek_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
1,,,Fri Aug 02 15:53:32 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JimmyTraina', 'name': 'Jimmy Traina', 'id': 22808963, 'id_str': '22808963', 'indices': [3, 15]}], 'urls': [{'url': 'https://t.co/45JM4I7itJ', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1157259424794324992', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [101, 124]}]}",0,False,,1157318521262501888,1157318521262501888,,,,,,True,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,False,,1.157259424794325e+18,1157259424794324992,1063,False,"{'created_at': 'Fri Aug 02 13:41:01 +0000 2019', 'id': 1157285176273199104, 'id_str': '1157285176273199104', 'text': 'Anybody know how that Melania Trump ""Be Best"" anti-cyberbullying campaign is going? https://t.co/45JM4I7itJ', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/45JM4I7itJ', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1157259424794324992', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [84, 107]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 22808963, 'id_str': '22808963', 'name': 'Jimmy Traina', 'screen_name': 'JimmyTraina', 'location': 'New York', 'description': ""Writer of @SInow's Traina Thoughts. Host of SI Media Podcast (https://t.co/XnHcpHlaUm). I like Seinfeld, The Office, Howard Stern, Yankees. @TheRock follows me."", 'url': 'https://t.co/mYLcAXF4n8', 'entities': {'url': {'urls': [{'url': 'https://t.co/mYLcAXF4n8', 'expanded_url': 'https://www.si.com/author/jimmy-traina', 'display_url': 'si.com/author/jimmy-t…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/XnHcpHlaUm', 'expanded_url': 'https://bit.ly/2rPpbtk', 'display_url': 'bit.ly/2rPpbtk', 'indices': [62, 85]}]}}, 'protected': False, 'followers_count': 64093, 'friends_count': 449, 'listed_count': 1700, 'created_at': 'Wed Mar 04 18:08:22 +0000 2009', 'favourites_count': 4682, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 66669, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2191600864/n690692350_505191_9266_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2191600864/n690692350_505191_9266_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22808963/1354376890', 'profile_link_color': 'ED0911', 'profile_sidebar_border_color': '3C3F37', 'profile_sidebar_fill_color': 'EDEDF5', 'profile_text_color': '292928', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1157259424794324992, 'quoted_status_id_str': '1157259424794324992', 'quoted_status': {'created_at': 'Fri Aug 02 11:58:42 +0000 2019', 'id': 1157259424794324992, 'id_str': '1157259424794324992', 'text': 'Really bad news! The Baltimore house of Elijah Cummings was robbed. Too bad!', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 25073877, 'id_str': '25073877', 'name': 'Donald J. Trump', 'screen_name': 'realDonaldTrump', 'location': 'Washington, DC', 'description': '45th President of the United States of America🇺🇸', 'url': 'https://t.co/OMxB0x7xC5', 'entities': {'url': {'urls': [{'url': 'https://t.co/OMxB0x7xC5', 'expanded_url': 'http://www.Instagram.com/realDonaldTrump', 'display_url': 'Instagram.com/realDonaldTrump', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 62558370, 'friends_count': 47, 'listed_count': 106166, 'created_at': 'Wed Mar 18 13:46:38 +0000 2009', 'favourites_count': 8, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 43295, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '6D5C18', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/25073877/1560920145', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'C5CEC0', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 19039, 'favorite_count': 91290, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'retweet_count': 1063, 'favorite_count': 3854, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JimmyTraina: Anybody know how that Melania Trump ""Be Best"" anti-cyberbullying campaign is going? https://t.co/45JM4I7itJ",False,"{'id': 923588246470246400, 'id_str': '923588246470246400', 'name': 'Reshma Nayyar', 'screen_name': 'ReshmaNayyar', 'location': 'Mumbai, India', 'description': 'Art historian ॰ RTs/follows ≠ endorsements ॰ Hashtag games ° For art-related tweets, I use this handle: @r10aesth8ics ॰ Reduce🌏Reuse♻️Recycle ° सत्यमेव जयते।', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 299, 'friends_count': 49, 'listed_count': 2, 'created_at': 'Thu Oct 26 16:32:52 +0000 2017', 'favourites_count': 81929, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5078, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1153903152380309504/btcsYdeD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1153903152380309504/btcsYdeD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/923588246470246400/1509312764', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
2,,,Fri Aug 02 15:53:27 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8YkmSWk12d', 'expanded_url': 'https://twitter.com/i/web/status/1157318503260708866', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",2,False,,1157318503260708866,1157318503260708866,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,2,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Trump new executive order: “employers should immediately fired any identified bully in the workplace”.  Mr Presiden… https://t.co/8YkmSWk12d,True,"{'id': 1096509110, 'id_str': '1096509110', 'name': 'HOPE NEVER DIES. Don’t let dreams become homeless', 'screen_name': 'Mtakam1939', 'location': 'Texas', 'description': 'https://t.co/zHn79Ewvhz', 'url': 'https://t.co/9i0aH04N0S', 'entities': {'url': {'urls': [{'url': 'https://t.co/9i0aH04N0S', 'expanded_url': 'http://desk4kids.com', 'display_url': 'desk4kids.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/zHn79Ewvhz', 'expanded_url': 'https://www.youtube.com/channel/UCD9MNb_XG-fu9Tw4ePNSM5g', 'display_url': 'youtube.com/channel/UCD9MN…', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 18856, 'friends_count': 16764, 'listed_count': 10, 'created_at': 'Wed Jan 16 22:15:11 +0000 2013', 'favourites_count': 24245, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 11181, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150737078105387013/gG7sekL-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150737078105387013/gG7sekL-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1096509110/1562519927', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
3,,,Fri Aug 02 15:53:21 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JimmyTraina', 'name': 'Jimmy Traina', 'id': 22808963, 'id_str': '22808963', 'indices': [3, 15]}], 'urls': [{'url': 'https://t.co/45JM4I7itJ', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1157259424794324992', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [101, 124]}]}",0,False,,1157318477914484736,1157318477914484736,,,,,,True,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,False,,1.157259424794325e+18,1157259424794324992,1063,False,"{'created_at': 'Fri Aug 02 13:41:01 +0000 2019', 'id': 1157285176273199104, 'id_str': '1157285176273199104', 'text': 'Anybody know how that Melania Trump ""Be Best"" anti-cyberbullying campaign is going? https://t.co/45JM4I7itJ', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/45JM4I7itJ', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/1157259424794324992', 'display_url': 'twitter.com/realDonaldTrum…', 'indices': [84, 107]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 22808963, 'id_str': '22808963', 'name': 'Jimmy Traina', 'screen_name': 'JimmyTraina', 'location': 'New York', 'description': ""Writer of @SInow's Traina Thoughts. Host of SI Media Podcast (https://t.co/XnHcpHlaUm). I like Seinfeld, The Office, Howard Stern, Yankees. @TheRock follows me."", 'url': 'https://t.co/mYLcAXF4n8', 'entities': {'url': {'urls': [{'url': 'https://t.co/mYLcAXF4n8', 'expanded_url': 'https://www.si.com/author/jimmy-traina', 'display_url': 'si.com/author/jimmy-t…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/XnHcpHlaUm', 'expanded_url': 'https://bit.ly/2rPpbtk', 'display_url': 'bit.ly/2rPpbtk', 'indices': [62, 85]}]}}, 'protected': False, 'followers_count': 64093, 'friends_count': 449, 'listed_count': 1700, 'created_at': 'Wed Mar 04 18:08:22 +0000 2009', 'favourites_count': 4682, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 66669, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2191600864/n690692350_505191_9266_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2191600864/n690692350_505191_9266_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22808963/1354376890', 'profile_link_color': 'ED0911', 'profile_sidebar_border_color': '3C3F37', 'profile_sidebar_fill_color': 'EDEDF5', 'profile_text_color': '292928', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1157259424794324992, 'quoted_status_id_str': '1157259424794324992', 'quoted_status': {'created_at': 'Fri Aug 02 11:58:42 +0000 2019', 'id': 1157259424794324992, 'id_str': '1157259424794324992', 'text': 'Really bad news! The Baltimore house of Elijah Cummings was robbed. Too bad!', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 25073877, 'id_str': '25073877', 'name': 'Donald J. Trump', 'screen_name': 'realDonaldTrump', 'location': 'Washington, DC', 'description': '45th President of the United States of America🇺🇸', 'url': 'https://t.co/OMxB0x7xC5', 'entities': {'url': {'urls': [{'url': 'https://t.co/OMxB0x7xC5', 'expanded_url': 'http://www.Instagram.com/realDonaldTrump', 'display_url': 'Instagram.com/realDonaldTrump', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 62558370, 'friends_count': 47, 'listed_count': 106166, 'created_at': 'Wed Mar 18 13:46:38 +0000 2009', 'favourites_count': 8, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 43295, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '6D5C18', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/25073877/1560920145', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'C5CEC0', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 19039, 'favorite_count': 91285, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'retweet_count': 1063, 'favorite_count': 3854, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JimmyTraina: Anybody know how that Melania Trump ""Be Best"" anti-cyberbullying campaign is going? https://t.co/45JM4I7itJ",False,"{'id': 1362147254, 'id_str': '1362147254', 'name': 'Kim', 'screen_name': 'CatsCoffeeBooks', 'location': 'West Michigan', 'description': 'Itinerant software consultant, unashamed geek, mother, wife, bibliophile, borderline cat lady, liberal, LGBTQ* ally. Tired since 1993. #Resist #ITMFA 🏳️\u200d🌈❄️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 346, 'friends_count': 778, 'listed_count': 2, 'created_at': 'Thu Apr 18 15:00:27 +0000 2013', 'favourites_count': 24077, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3361, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1002750559764602880/7ZQmwIvv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1002750559764602880/7ZQmwIvv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1362147254/1476938975', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
