,_id,created_at,id,text,truncated,geo,coordinates,place,lang,timestamp_ms,extended_tweet,extended_entities,possibly_sensitive,withheld_in_countries
23750,5d478d142f7dded2e4a62b50,Mon Aug 05 01:57:35 +0000 2019,1158195313745760256,@jozzerboy_ @AutismSociety no ill report u for bullying,False,,,,en,1564970255682,,,,
23751,5d478d162f7dded2e4a62b52,Mon Aug 05 01:57:36 +0000 2019,1158195319148093440,A is a bully...,False,,,,en,1564970256970,,,,
23752,5d478d182f7dded2e4a62b58,Mon Aug 05 01:57:38 +0000 2019,1158195326995566592,"Check out my first #StorySunday! On this blog post, I share my bullying experience. https://t.co/j1WvJIEzQC",False,,,,en,1564970258841,,,False,
23753,5d478d192f7dded2e4a62b5b,Mon Aug 05 01:57:39 +0000 2019,1158195330518831104,"I've given him 24 hours to apologize to the cousin (I don't need an apology, though did you know telling people the… https://t.co/fbqUFwRISD",True,,,,en,1564970259681,"{'full_text': 'I\'ve given him 24 hours to apologize to the cousin (I don\'t need an apology, though did you know telling people they sound like racists is now ""bullying""? fun fun). But I should probably just block him.', 'display_text_range': [0, 202], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,
23754,5d478d1d2f7dded2e4a62b5e,Mon Aug 05 01:57:44 +0000 2019,1158195349317664770,"@AdrienneLaw @MillenPolitics Bullied as a child. 

If white, ""he was such a sweet kid.""",False,,,,en,1564970264163,,,,
23755,5d478d1e2f7dded2e4a62b60,Mon Aug 05 01:57:44 +0000 2019,1158195352370941952,"@ChuckYouse_ @realryan_7 @stoolpresidente @roughnrowdy Jesus Christ. Lol where do I begin? 
1.) you look like a cra… https://t.co/rnKbxuTHPx",True,,,,en,1564970264891,"{'full_text': '@ChuckYouse_ @realryan_7 @stoolpresidente @roughnrowdy Jesus Christ. Lol where do I begin? \n1.) you look like a crackhead Kermit with a tarantula on his head \n2.) it’s cute how much you love your boyfriend \n3.) no way you didn’t get bullied in school, no way. HAHAHAHAHA https://t.co/kf0JDXE3wS', 'display_text_range': [55, 270], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ChuckYouse_', 'name': 'stanley kubrick of rap', 'id': 1415688067, 'id_str': '1415688067', 'indices': [0, 12]}, {'screen_name': 'realryan_7', 'name': '#FuckingFireGettleman #Tank4Trevor', 'id': 412794119, 'id_str': '412794119', 'indices': [13, 24]}, {'screen_name': 'stoolpresidente', 'name': 'Dave Portnoy', 'id': 43775786, 'id_str': '43775786', 'indices': [25, 41]}, {'screen_name': 'roughnrowdy', 'name': 'Rough N’ Rowdy', 'id': 914885765275975681, 'id_str': '914885765275975681', 'indices': [42, 54]}], 'symbols': [], 'media': [{'id': 1158195348134694913, 'id_str': '1158195348134694913', 'indices': [271, 294], 'media_url': 'http://pbs.twimg.com/media/EBK8iGIUEAE4VHV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBK8iGIUEAE4VHV.jpg', 'url': 'https://t.co/kf0JDXE3wS', 'display_url': 'pic.twitter.com/kf0JDXE3wS', 'expanded_url': 'https://twitter.com/Rustybandit17/status/1158195352370941952/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1158195348134694913, 'id_str': '1158195348134694913', 'indices': [271, 294], 'media_url': 'http://pbs.twimg.com/media/EBK8iGIUEAE4VHV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBK8iGIUEAE4VHV.jpg', 'url': 'https://t.co/kf0JDXE3wS', 'display_url': 'pic.twitter.com/kf0JDXE3wS', 'expanded_url': 'https://twitter.com/Rustybandit17/status/1158195352370941952/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}}",,False,
23756,5d478d1f2f7dded2e4a62b62,Mon Aug 05 01:57:46 +0000 2019,1158195358230433794,@MedycFN Dont bully me :P,False,,,,en,1564970266288,,,,
23757,5d478d212f7dded2e4a62b65,Mon Aug 05 01:57:47 +0000 2019,1158195364576583681,@adj_marc You’re a bully,False,,,,en,1564970267801,,,,
23758,5d478d222f7dded2e4a62b68,Mon Aug 05 01:57:48 +0000 2019,1158195368842145792,@RepMaxineWaters  well that would go For AOC Ilhan Omar and Tlaib. They spout racist rhetoric all the time and u kn… https://t.co/SieN3by5Sw,True,,,,en,1564970268818,"{'full_text': '@RepMaxineWaters  well that would go For AOC Ilhan Omar and Tlaib. They spout racist rhetoric all the time and u know it', 'display_text_range': [0, 120], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RepMaxineWaters', 'name': 'Maxine Waters', 'id': 36686040, 'id_str': '36686040', 'indices': [0, 16]}], 'symbols': []}}",,,
23759,5d478d252f7dded2e4a62b6b,Mon Aug 05 01:57:51 +0000 2019,1158195382100381702,Oh the HYPOCRISY!! https://t.co/G279Wjirp6,False,,,,en,1564970271979,,"{'media': [{'id': 1158195345224024064, 'id_str': '1158195345224024064', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EBK8h7SWwAASRW-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBK8h7SWwAASRW-.jpg', 'url': 'https://t.co/G279Wjirp6', 'display_url': 'pic.twitter.com/G279Wjirp6', 'expanded_url': 'https://twitter.com/Aliesha1999/status/1158195382100381702/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 490, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 864, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1500, 'resize': 'fit'}}}, {'id': 1158195357098094592, 'id_str': '1158195357098094592', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EBK8inhWsAAgRX8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBK8inhWsAAgRX8.jpg', 'url': 'https://t.co/G279Wjirp6', 'display_url': 'pic.twitter.com/G279Wjirp6', 'expanded_url': 'https://twitter.com/Aliesha1999/status/1158195382100381702/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}, {'id': 1158195371216134145, 'id_str': '1158195371216134145', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EBK8jcHW4AE9AWR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBK8jcHW4AE9AWR.jpg', 'url': 'https://t.co/G279Wjirp6', 'display_url': 'pic.twitter.com/G279Wjirp6', 'expanded_url': 'https://twitter.com/Aliesha1999/status/1158195382100381702/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}}, {'id': 1158195376932958208, 'id_str': '1158195376932958208', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EBK8jxaWsAAOz1f.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBK8jxaWsAAOz1f.jpg', 'url': 'https://t.co/G279Wjirp6', 'display_url': 'pic.twitter.com/G279Wjirp6', 'expanded_url': 'https://twitter.com/Aliesha1999/status/1158195382100381702/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 373, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 592, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 592, 'resize': 'fit'}}}]}",False,
23760,5d478d282f7dded2e4a62b70,Mon Aug 05 01:57:55 +0000 2019,1158195394968465409,Getting bullied in my mentions rn someone help,False,,,,en,1564970275047,,,,
23761,5d478d2a2f7dded2e4a62b74,Mon Aug 05 01:57:56 +0000 2019,1158195402849562627,@RepMaxineWaters Just like Obama used the bully pulpit to call off mass shootings or Bush or Clinton!! What a work of art you are lady!,False,,,,en,1564970276926,,,,
23762,5d478d2a2f7dded2e4a62b76,Mon Aug 05 01:57:57 +0000 2019,1158195404154068992,"@TalibKweli @BreakingBrown You have bullied Yvette EVERYDAY without retort; Memes, articles, etc.. So now you will… https://t.co/6zPBGdeyGe",True,,,,en,1564970277237,"{'full_text': ""@TalibKweli @BreakingBrown You have bullied Yvette EVERYDAY without retort; Memes, articles, etc.. So now you will use this to justify your anger towards her exclusively? The same energy is not directed towards anyone else but, Yvette. Do u hate Women? It's beyond disrespectful the way u go at this Sister."", 'display_text_range': [27, 307], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TalibKweli', 'name': 'Talib Kweli Greene', 'id': 18511475, 'id_str': '18511475', 'indices': [0, 11]}, {'screen_name': 'BreakingBrown', 'name': 'BreakingBrown (Yvette Carnell)', 'id': 268000601, 'id_str': '268000601', 'indices': [12, 26]}], 'symbols': []}}",,,
23763,5d478d2b2f7dded2e4a62b79,Mon Aug 05 01:57:58 +0000 2019,1158195408297811968,Y’all really started a fucking hashtag? Y’all are WACK. Bullying isn’t okay. He’s fucking 18. Leave him alone. It’s… https://t.co/78sdcEFN3F,True,,,,en,1564970278225,"{'full_text': 'Y’all really started a fucking hashtag? Y’all are WACK. Bullying isn’t okay. He’s fucking 18. Leave him alone. It’s bad enough it’s public. I never shaded my exes when they cheated I just left it. Don’t get involved. It doesn’t involve fans.', 'display_text_range': [0, 241], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,
23764,5d478d2f2f7dded2e4a62b7c,Mon Aug 05 01:58:02 +0000 2019,1158195427113668608,Sorry but you're not going to convince me that a violent misogynist bully that had been investigated for having a s… https://t.co/W4wrdaSuHE,True,,,,en,1564970282711,"{'full_text': 'Sorry but you\'re not going to convince me that a violent misogynist bully that had been investigated for having a school shooter hit list is a ""leftist"" because it\'s on a Twitter bio. There is literally nothing within leftist ideology that calls for attacking random ppl.', 'display_text_range': [0, 271], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,
23765,5d478d302f7dded2e4a62b7e,Mon Aug 05 01:58:02 +0000 2019,1158195428204208128,"@txgi355pt2 @Laura_18Fan @BubbaWallace No, the asshole is the one who ran the other to the inside wall trying to bl… https://t.co/ChIOEsBtjJ",True,,,,en,1564970282971,"{'full_text': ""@txgi355pt2 @Laura_18Fan @BubbaWallace No, the asshole is the one who ran the other to the inside wall trying to block because he was going to get passed. You  people calling Busch a bully and an asshole must have never watched Earnhardt Sr. drive. Now that's a bully."", 'display_text_range': [39, 268], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'txgi355pt2', 'name': 'lynch', 'id': 172416426, 'id_str': '172416426', 'indices': [0, 11]}, {'screen_name': 'Laura_18Fan', 'name': 'Laura Jae', 'id': 532958019, 'id_str': '532958019', 'indices': [12, 24]}, {'screen_name': 'BubbaWallace', 'name': 'Bubba Wallace', 'id': 55457727, 'id_str': '55457727', 'indices': [25, 38]}], 'symbols': []}}",,,
23766,5d478d302f7dded2e4a62b80,Mon Aug 05 01:58:03 +0000 2019,1158195429428719616,"Exhibit 1 of YG stans bullying VIPs

DONT TELL ME YOU DIDN'T NOTICE YOU CROP SEUNGRI AND DAESUNG",False,,,,en,1564970283263,,,,
23767,5d478d332f7dded2e4a62b85,Mon Aug 05 01:58:06 +0000 2019,1158195444079611905,Caesar is being bullied by a scam artist.  It's sad that an adult man is THIS STUPID! #90DayFiance #BeforeThe90Days,False,,,,en,1564970286756,,,,
23768,5d478d342f7dded2e4a62b87,Mon Aug 05 01:58:07 +0000 2019,1158195446214512641,Who wants to get bullied or harassed,False,,,"{'id': '00caf39d503a84e9', 'url': 'https://api.twitter.com/1.1/geo/id/00caf39d503a84e9.json', 'place_type': 'city', 'name': 'Salisbury', 'full_name': 'Salisbury, MD', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-75.71412, 38.28923], [-75.71412, 38.431613], [-75.487032, 38.431613], [-75.487032, 38.28923]]]}, 'attributes': {}}",en,1564970287265,,,,
23769,5d478d352f7dded2e4a62b8b,Mon Aug 05 01:58:08 +0000 2019,1158195452296253440,Me crying for Justin after bullying him multiple times https://t.co/xnBbTDnGmK,False,,,,en,1564970288715,,"{'media': [{'id': 1092628227325972480, 'id_str': '1092628227325972480', 'indices': [55, 78], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1092628227325972480/pu/img/6q4NMZa8Ah98enDW.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1092628227325972480/pu/img/6q4NMZa8Ah98enDW.jpg', 'url': 'https://t.co/xnBbTDnGmK', 'display_url': 'pic.twitter.com/xnBbTDnGmK', 'expanded_url': 'https://twitter.com/YOONISTRY/status/1092628251741220869/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 6734, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1092628227325972480/pu/vid/480x480/pSOhRu5gqHq7pXHW.mp4?tag=6'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1092628227325972480/pu/pl/FEnm1OotUog61hGv.m3u8?tag=6'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1092628227325972480/pu/vid/320x320/8EnfWKEqJvdoDvEt.mp4?tag=6'}]}, 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'source_status_id': 1092628251741220869, 'source_status_id_str': '1092628251741220869', 'source_user_id': 920479771863240705, 'source_user_id_str': '920479771863240705'}]}",False,
23770,5d478d362f7dded2e4a62b8d,Mon Aug 05 01:58:09 +0000 2019,1158195455244697600,@jdawsey1 @gtconway3d Trump's advisers are people he deems stronger than himself - evil dictators. He does not list… https://t.co/RjRZe2IoG5,True,,,,en,1564970289418,"{'full_text': ""@jdawsey1 @gtconway3d Trump's advisers are people he deems stronger than himself - evil dictators. He does not listen to anyone else. Typical characteristics of a primary school-yard bully. You respect the one who has the potential to punch harder."", 'display_text_range': [22, 248], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'jdawsey1', 'name': 'Josh Dawsey', 'id': 38936142, 'id_str': '38936142', 'indices': [0, 9]}, {'screen_name': 'gtconway3d', 'name': 'George Conway', 'id': 471677441, 'id_str': '471677441', 'indices': [10, 21]}], 'symbols': []}}",,,
23771,5d478d392f7dded2e4a62b93,Mon Aug 05 01:58:12 +0000 2019,1158195468805033984,"@devilsko @Brad_Marr @Faustoo24 @Mulvone19 @SNFonNBC @NFL Yep Nick smh... I think he’s saying huh, as in huh... why… https://t.co/2lWB7F8506",True,,,,en,1564970292651,"{'full_text': '@devilsko @Brad_Marr @Faustoo24 @Mulvone19 @SNFonNBC @NFL Yep Nick smh... I think he’s saying huh, as in huh... why would SNF post this? Considering most people hate every player on their division rivals...\n\nCongrats on bullying a dude for no reason whatsoever.', 'display_text_range': [58, 261], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'devilsko', 'name': 'nick', 'id': 241296140, 'id_str': '241296140', 'indices': [0, 9]}, {'screen_name': 'Brad_Marr', 'name': 'Bradley Marr', 'id': 1318493324, 'id_str': '1318493324', 'indices': [10, 20]}, {'screen_name': 'Faustoo24', 'name': 'Fausto', 'id': 205457460, 'id_str': '205457460', 'indices': [21, 31]}, {'screen_name': 'Mulvone19', 'name': 'Andrew', 'id': 266852740, 'id_str': '266852740', 'indices': [32, 42]}, {'screen_name': 'SNFonNBC', 'name': 'SNF on NBC', 'id': 167155452, 'id_str': '167155452', 'indices': [43, 52]}, {'screen_name': 'NFL', 'name': 'NFL', 'id': 19426551, 'id_str': '19426551', 'indices': [53, 57]}], 'symbols': []}}",,,
23772,5d478d3c2f7dded2e4a62b95,Mon Aug 05 01:58:15 +0000 2019,1158195479236116480,and i mean like bullying idc about the lighthearted jokes,False,,,,en,1564970295138,,,,
23773,5d478d3d2f7dded2e4a62b98,Mon Aug 05 01:58:16 +0000 2019,1158195483199836164,@sk8rdad69 IM REPORTING U 4 BULLYING,False,,,,en,1564970296083,,,,
23774,5d478d422f7dded2e4a62b9b,Mon Aug 05 01:58:21 +0000 2019,1158195504343334912,Anti-bullying campaigns are the leading cause of vaping according to me.,False,,,,en,1564970301124,,,,
23775,5d478d432f7dded2e4a62b9d,Mon Aug 05 01:58:22 +0000 2019,1158195509712080897,@ShipsAlliance THIS! I have seen so many cases in fandom where someone simply disagrees with an interpretation of a… https://t.co/H3GG63EC8o,True,,,,en,1564970302404,"{'full_text': '@ShipsAlliance THIS! I have seen so many cases in fandom where someone simply disagrees with an interpretation of a scene and they are called a bully or indirected by a group of people. It’s a good thing that we all take something different from a show based on our own experiences &amp; interests.', 'display_text_range': [15, 298], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ShipsAlliance', 'name': 'Ships Alliance', 'id': 1133123760796651527, 'id_str': '1133123760796651527', 'indices': [0, 14]}], 'symbols': []}}",,,
23776,5d478d432f7dded2e4a62b9f,Mon Aug 05 01:58:22 +0000 2019,1158195510299127808,Shut up you epic failure &amp; care for the people in your district instead.  Release your tax returns you bribe taking… https://t.co/IKA6KVKLlS,True,,,,en,1564970302544,"{'full_text': 'Shut up you epic failure &amp; care for the people in your district instead.  Release your tax returns you bribe taking crooked parasite on society’s ass', 'display_text_range': [0, 153], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,
23777,5d478d482f7dded2e4a62ba3,Mon Aug 05 01:58:27 +0000 2019,1158195529089716229,"@Wellsworth1888 @SteamRanger2017 There's a fine line between the two. *This* is disagreeing. But what you did, rele… https://t.co/gfxnoZ5eEz",True,,,,en,1564970307024,"{'full_text': ""@Wellsworth1888 @SteamRanger2017 There's a fine line between the two. *This* is disagreeing. But what you did, relentlessly attacking all of us, that was bullying."", 'display_text_range': [33, 163], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Wellsworth1888', 'name': 'Andy', 'id': 3288292947, 'id_str': '3288292947', 'indices': [0, 15]}, {'screen_name': 'SteamRanger2017', 'name': 'GeneralLexus🇺🇸', 'id': 960199950746439680, 'id_str': '960199950746439680', 'indices': [16, 32]}], 'symbols': []}}",,,
23778,5d478d4a2f7dded2e4a62ba6,Mon Aug 05 01:58:29 +0000 2019,1158195538530951169,"What if 20190805_0117 
#CJB #julyalphapapasierra #Terror 
the problems of our society would be possibility of weapo… https://t.co/OX2X35hwY6",True,,,,en,1564970309275,"{'full_text': 'What if 20190805_0117 \n#CJB #julyalphapapasierra #Terror \nthe problems of our society would be possibility of weapons to be used to destroy &amp; to annihilate&amp;bully&amp;threaten&amp;split ourselves as innocent people if crazy enemy like CJB are supposed to destroy their enemy countries.', 'display_text_range': [0, 292], 'entities': {'hashtags': [{'text': 'CJB', 'indices': [23, 27]}, {'text': 'julyalphapapasierra', 'indices': [28, 48]}, {'text': 'Terror', 'indices': [49, 56]}], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,
23779,5d478d4b2f7dded2e4a62ba9,Mon Aug 05 01:58:30 +0000 2019,1158195543190863873,@sistersleaze folks. it's bby bully szn,False,,,,en,1564970310386,,,,
23780,5d478d4b2f7dded2e4a62bab,Mon Aug 05 01:58:30 +0000 2019,1158195544042422272,@koogfs AND WHO TF SAID YOU CAN BULLY ME?,False,,,,en,1564970310589,,,,
23781,5d478d4d2f7dded2e4a62baf,Mon Aug 05 01:58:32 +0000 2019,1158195552510775296,@ghoulen YALL BULLIED ME INTO THIS,False,,,,en,1564970312608,,,,
23782,5d478d4f2f7dded2e4a62bb3,Mon Aug 05 01:58:34 +0000 2019,1158195560576192512,Unfortunately the NRA have too many politicians on their payroll,False,,,"{'id': '0073b76548e5984f', 'url': 'https://api.twitter.com/1.1/geo/id/0073b76548e5984f.json', 'place_type': 'city', 'name': 'Sydney', 'full_name': 'Sydney, New South Wales', 'country_code': 'AU', 'country': 'Australia', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[150.520929, -34.118347], [150.520929, -33.578141], [151.343021, -33.578141], [151.343021, -34.118347]]]}, 'attributes': {}}",en,1564970314531,,,,
23783,5d478d522f7dded2e4a62bb8,Mon Aug 05 01:58:37 +0000 2019,1158195572425285632,"@chinnyminnyplus Mmhmm. It wasn't about bullying at all. They wanted destruction, there were supposed to be bombs t… https://t.co/tnWYvINuyh",True,,,,en,1564970317356,"{'full_text': ""@chinnyminnyplus Mmhmm. It wasn't about bullying at all. They wanted destruction, there were supposed to be bombs that would've killed hundreds but they never went off. They wanted to do it on the anniversary of the OKC bombings but didn't get some of their ammo in time or something"", 'display_text_range': [17, 283], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'chinnyminnyplus', 'name': 'Name can not be blank', 'id': 2946946011, 'id_str': '2946946011', 'indices': [0, 16]}], 'symbols': []}}",,,
23784,5d478d562f7dded2e4a62bc2,Mon Aug 05 01:58:40 +0000 2019,1158195587419742208,Thinking about all the Daniel kfans who are gonna bully jihyo i really hope they just mind their business if it true https://t.co/JGfp3gGaMl,False,,,,en,1564970320931,,"{'media': [{'id': 1158195579287003136, 'id_str': '1158195579287003136', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EBK8vjPUYAAkXv0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBK8vjPUYAAkXv0.jpg', 'url': 'https://t.co/JGfp3gGaMl', 'display_url': 'pic.twitter.com/JGfp3gGaMl', 'expanded_url': 'https://twitter.com/mclcs7/status/1158195587419742208/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 567, 'h': 547, 'resize': 'fit'}, 'small': {'w': 567, 'h': 547, 'resize': 'fit'}, 'medium': {'w': 567, 'h': 547, 'resize': 'fit'}}}]}",False,
23785,5d478d582f7dded2e4a62bc5,Mon Aug 05 01:58:42 +0000 2019,1158195595393339392,3 99OVR'S PARK BULLY'S TAKE OVER THE NEIGHBORHOOD/MYPARK NBA2K19 https://t.co/58sNtePYIX via @YouTube,False,,,,en,1564970322832,,,True,
23786,5d478d582f7dded2e4a62bc9,Mon Aug 05 01:58:43 +0000 2019,1158195597138153475,@FartnoiseSports So the 25 tweets a day at Trump for the past 3 years were all because you want to bully him into p… https://t.co/lq5NzeDYda,True,,,,en,1564970323248,"{'full_text': ""@FartnoiseSports So the 25 tweets a day at Trump for the past 3 years were all because you want to bully him into preventing mass shootings?  Geez if I knew that's all it took to stop them I'll join you dunn"", 'display_text_range': [17, 207], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'FartnoiseSports', 'name': 'FartNoise', 'id': 1141378824, 'id_str': '1141378824', 'indices': [0, 16]}], 'symbols': []}}",,,
23787,5d478d5b2f7dded2e4a62bce,Mon Aug 05 01:58:46 +0000 2019,1158195610379534338,Nvm they’re bullying me back now,False,,,,en,1564970326405,,,,
23788,5d478d5e2f7dded2e4a62bd2,Mon Aug 05 01:58:48 +0000 2019,1158195621066448897,@tim_cook The root cause is not the shooter. The shooters are fighting back against an evil society that feels it h… https://t.co/E6AZmj3WCj,True,,,,en,1564970328953,"{'full_text': '@tim_cook The root cause is not the shooter. The shooters are fighting back against an evil society that feels it has the right to terrorize anyone they disagree with. The leftist and extreme right are fully involved in bullying. I think the internet may be a bad idea. Cyber bullies!🤕😩😢', 'display_text_range': [10, 287], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'tim_cook', 'name': 'Tim Cook', 'id': 1636590253, 'id_str': '1636590253', 'indices': [0, 9]}], 'symbols': []}}",,,
23789,5d478d602f7dded2e4a62bd5,Mon Aug 05 01:58:50 +0000 2019,1158195629585252353,"@SweetPea327 El Paso, Christchurch, NZ, Tree of Life synagogue -- it shouldn't take a group of scientists long to f… https://t.co/zbyzRRwJpr",True,,,,en,1564970330984,"{'full_text': ""@SweetPea327 El Paso, Christchurch, NZ, Tree of Life synagogue -- it shouldn't take a group of scientists long to find the commonality in those shootings. It's not the bullying &amp; outcast excuse at a young age I'm worried about; it's that the president encourages these attacks openly"", 'display_text_range': [13, 287], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'SweetPea327', 'name': 'Sweetpea327', 'id': 67339108, 'id_str': '67339108', 'indices': [0, 12]}], 'symbols': []}}",,,
23790,5d478d692f7dded2e4a62bdf,Mon Aug 05 01:58:58 +0000 2019,1158195662816776204,Y’all see! please help me get out of this abusive relationship with Teena.  I thought it would stop once she marrie… https://t.co/0X29vTnrHD,True,,,,en,1564970338907,"{'full_text': 'Y’all see! please help me get out of this abusive relationship with Teena.  I thought it would stop once she married Corey but now he joins her in bullying me 😢', 'display_text_range': [0, 160], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,
23791,5d478d6b2f7dded2e4a62be4,Mon Aug 05 01:59:02 +0000 2019,1158195677576306688,Hahahahahahahaha How The Fuck Is Cyber Bullying Real Hahahaha Niqqa Just Walk Away From The Screen Like Niqqa Close… https://t.co/6BdSjiK3wU,True,,,,en,1564970342426,"{'full_text': 'Hahahahahahahaha How The Fuck Is Cyber Bullying Real Hahahaha Niqqa Just Walk Away From The Screen Like Niqqa Close Your Eyes Haha', 'display_text_range': [0, 130], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,,
23792,5d478d6b2f7dded2e4a62be6,Mon Aug 05 01:59:02 +0000 2019,1158195679078039552,i feel: Bullied again. but i. was asking for it.,False,,,,en,1564970342784,,,,
23793,5d478d6d2f7dded2e4a62be9,Mon Aug 05 01:59:04 +0000 2019,1158195684618702848,Very cool to see two awesome athletes &amp; role models team up with the good folks @dosomething  to support such an im… https://t.co/gqS8hE4S6M,True,,,,en,1564970344105,"{'full_text': 'Very cool to see two awesome athletes &amp; role models team up with the good folks @dosomething  to support such an important cause #shredhate', 'display_text_range': [0, 143], 'entities': {'hashtags': [{'text': 'shredhate', 'indices': [133, 143]}], 'urls': [], 'user_mentions': [{'screen_name': 'dosomething', 'name': 'DoSomething', 'id': 14165865, 'id_str': '14165865', 'indices': [84, 96]}], 'symbols': []}}",,,
23794,5d478d6d2f7dded2e4a62beb,Mon Aug 05 01:59:04 +0000 2019,1158195686124531712,@beemillz this is bullying,False,,,,en,1564970344464,,,,
